teks_chat,label_intent
"Y terus bilang ikut mayoritas, padahal belum pernah kasih observasi sendiri; sus banget, Y",offend
"Z seolah sudah tahu siapa yang bakal kena Hostage, dari mana informasinya kalau bukan Hitman",offend
"Si A paling diuntungkan waktu B kena Gag Order, jadi jangan buru-buru percaya A itu Civilian",offend
"B terlalu cepat membela C setelah C dituduh, mungkin mereka satu kubu dan C adalah Hitman",offend
"C mengubah topik setiap kali dibahas soal aksi malam, aku rasa dia sedang menyembunyikan peran Hitman",offend
"D bilang tidak percaya siapa pun tapi diam-diam mengarahkan vote ke E, menurutku D dalangnya",offend
"E terus menekan pemain yang kritis lalu memakai kerumunan sebagai tameng, fix E mencurigakan sebagai Hitman",offend
"dari tadi si Raka paling sering mancing keributan, feeling gw dia Hitman",offend
"Nisa langsung kena Gag Order pas mau bongkar teori, sus banget kalau bukan ulah Hitman",offend
"gw curiga sama Bima, jawabannya muter terus kayak lagi nutupin role",offend
"si Dito tiba-tiba membungkam Lala, fix dia punya akses Gag Order",offend
"menurutku Arga terlalu cepat nuduh orang lain, kemungkinan besar dia Hitman yang panik",offend
"vibes Tia dari awal sudah mencurigakan, dia cuma ikut arus biar aman",offend
"kalau bukan Reno yang Hitman, kenapa dia langsung defensif waktu nama dia disebut",offend
gw rasa Sari sengaja bikin chat kacau supaya kita salah vote,offend
"si Fajar diem sepanjang diskusi, terus muncul pas voting, ini pola Hitman banget",offend
"Gag Order ke pemain paling vokal itu jelas bukan kebetulan, Dimas patut dicurigai",offend
aku menuduh Kiki karena teorinya berubah total setelah ada korban malam,offend
"lu perhatiin nggak, Yuda selalu menghindari pertanyaan soal target malam",offend
"fix Vina Hitman, dia paling diuntungkan waktu Nando dibungkam",offend
"tebakan liar gw, Hitman ada di antara yang buru-buru ikut vote ke Eko",offend
"Rian terlalu tenang setelah serangan malam, jangan-jangan dia tahu targetnya",offend
"si Maya kelihatan seperti sedang mengarahkan kita ke kambing hitam, kemungkinan dia Hitman",offend
"kalau Beni benar Civilian, harusnya dia nggak secerdik itu membaca situasi",offend
"gw nggak punya bukti kuat, tapi gerak-gerik Caca paling mencurigakan sejauh ini",offend
"Doni tadi sengaja memotong pembicaraan Sela, bisa jadi dia pakai Gag Order buat nutup info",offend
"menurut saya, pola voting Gilang terlalu rapi untuk warga biasa",offend
"si Putri baru aktif setelah satu orang kena Gag Order, timing-nya mencurigakan banget",offend
"jangan terpancing teori Bayu, justru dia mungkin Hitman yang sedang bluffing",offend
"gw pasang dugaan ke Intan, semua tuduhannya terasa seperti sudah disiapkan",offend
"kalau Tono bukan Hitman, kenapa dia terus membela pemain yang paling mencurigakan",offend
"Siska kelihatan tahu terlalu banyak soal kejadian malam, gw rasa dia dalangnya",offend
"Rafi menghindari vote yang jelas dan malah bikin isu baru, sus behavior banget",offend
"teori gw, Hitman sengaja memilih Wawan untuk diserang lalu menuduh orang lain",offend
"Naya paling ngotot mengontrol arah diskusi, biasanya yang begini sedang menyembunyikan role",offend
aku curiga pada Aldi karena dia langsung menuduh setelah chat seorang pemain dibungkam,offend
"si Luthfi dari tadi cuma ikut suara mayoritas, menurut gw dia Hitman yang main aman",offend
"Dari tadi lu ngeles terus, fix lu Hitman",offend
Siapa yang kena Gag Order tadi? Menurut gw Raka pelakunya karena dia paling diuntungkan,offend
"Begitu Nia kena Gag Order, Ardi langsung mengarahkan vote ke dia. Sus banget",offend
"Gw percaya Dito dulu, tapi Arman dari awal cuma ikut arus. Dia Hitman",offend
"Jangan pecah suara, kita fokus ke Sari. Alasannya berubah-ubah sejak korban disandera",offend
Lu aktif banget nuduh orang lain tapi nggak pernah kasih analisis. Kelihatan banget Hitmannya,offend
"Setelah Gag Order muncul, Bima langsung mengarahkan vote ke korban. Dia tersangka utama gw",offend
Aku mencatat Tono satu-satunya yang membela pemain yang kemudian disandera. Kemungkinan besar dia Hitman,offend
"Mereka kompak menekan Reni tanpa alasan jelas, tapi Fajar yang paling agresif. Gw curiga dia Hitman",offend
Vina selalu memaksa kita mengunci satu nama dengan bukti minim. Ini pola Hitman,offend
"Gw dan kamu pegang satu suara dulu, targetnya Jaka. Dia terus menghindari pertanyaan soal sandera",offend
"Kalau kita mau aman, vote Lala. Dia mengubah pendapat tepat setelah Gag Order",offend
"Aku tidak yakin pada Reno. Dia tahu detail malam yang seharusnya tidak dia ketahui, Hitman banget",offend
"Deni bilang tidak melihat apa-apa, tapi langsung tahu siapa yang dicurigai. Dia pasti Hitman",offend
Gaya chat Miko terlalu mengatur dan memecah kita. Menurutku dia Hitman,offend
Orang yang paling diuntungkan dari diamnya Seno ya Galih. Aku tuduh Galih Hitman,offend
"Dari pola voting, Yuda konsisten melindungi pemain mencurigakan. Kita arahkan vote ke dia",offend
"Lu baru muncul setelah diskusi panas lalu ikut vote mayoritas. Ini bau Hitman, bro",offend
Respons Kiki saat ditanya soal korban terlalu cepat dan seperti sudah disiapkan. Dia Hitman,offend
Jangan percaya Damar yang terus minta kita ganti target tanpa alasan. Fix dia pengendali Hitman,offend
Gag Order ke aku muncul tepat setelah nuduh Wawan. Buatku Wawan pelakunya,offend
Rina menghilang saat semua butuh penjelasan lalu muncul buat nuduh orang lain. Sus banget sebagai Hitman,offend
"Gw Stalker dan semalam Peek Bagas. Identitasnya Hitman, ikut vote dia",offend
"Gw punya info dari Peek, Nando itu Hitman. Kalau percaya, kita satukan suara",offend
"Dia selalu membela diri sebelum ada yang menuduh, seperti sudah hafal skenarionya. Hendra Hitman",offend
Oki terus mengalihkan bahasan dari korban. Menurut gw dia sengaja menutupi jejak sebagai Hitman,offend
Beni menuduh dua orang sekaligus lalu menarik semua omongannya. Dia sedang mengacaukan voting sebagai Hitman,offend
"Caca paling cepat mengarahkan vote ke warga. Jangan ikuti dia, Caca Hitman",offend
Pola diam lalu muncul saat voting itu mencurigakan banget. Aku curiga berat sama Eko sebagai Hitman,offend
"Kalau aliansi kita mau bertahan, keluarkan Fani sekarang. Sejak awal dia memelintir chat dan memanfaatkan Gag Order",offend
"dari awal gw udah curiga sama Raka, cara dia ngeles fix banget gaya Hitman",offend
"si Bimo tiba-tiba kena Gag Order pas mulai nuduh dia, menurut gw itu Hitman",offend
"lu boleh kasih seribu alasan, tapi pola chat Deni tetap paling mencurigakan buat gw",offend
"yang paling keras nuduh orang lain justru Siska, fix dia lagi nutupin peran Hitman",offend
"gw tetap vote Arman, dia dari awal ngunci pembelaan tanpa alasan jelas",offend
"pas diskusi mulai panas, Tio langsung diam setelah pakai Gag Order, itu bukan kebetulan",offend
"menurutku Naya Hitman, responsnya selalu muncul setelah ada korban malam",offend
"bukti baru apa pun tidak mengubah pendapat gw, Fajar tetap target utama",offend
