teks_chat,label_intent
"gw nggak ada alasan nyandera siapa pun, tapi Siska kelihatan tahu terlalu banyak",offense
"fitnah ke gw gampang banget dibantah, sementara Gilang terus menghindari pertanyaan soal malam",offense
"yang bener aja, aku defensif karena dituduh, bukan karena hitman; periksa pola chat Wawan",offense
"si Maya dari awal pasif lalu tiba-tiba ikut menekan gw, itu lebih aneh",offense
"gw bersih, dan menurutku Jaka sengaja memancing reaksi supaya vote beralih ke aku",offense
"jangan langsung eksekusi gw, lihat dulu Nando yang selalu muncul setelah ada korban",offense
"tuduhan kalian cuma asumsi, sedangkan perilaku Putri jelas menunjukkan dia sedang mengatur narasi",offense
"bukan gw yang bikin diskusi kacau, Riko yang terus lempar tuduhan tanpa dasar",offense
"kalau ada hitman di sini, kemungkinan besar Sari, karena dia paling aktif mengarahkan tribunal",offense
"aku sudah jawab semuanya, sekarang giliran Edo jelaskan kenapa dia diam saat Gag Order terjadi",offense
"gw menolak tuduhan ini, tapi justru dari cara Aldi memelintir omongan gw kelihatan dia mencurigakan",offense
"dari awal si A cuma ikut arus, nggak pernah buka analisis, menurut gw dia hitman",offense
"si B langsung nuduh orang lain begitu diskusi mulai panas, gaya banget nutupin jejak",offense
"fix si C mencurigakan, dia paling cepat nyari kambing hitam tiap pagi",offense
"gw ambil alih dulu, pola diamnya si D ditambah jawaban muter-muter cukup buat target vote hari ini",offense
"si E kena Gag Order tepat setelah nuduh si F, timing-nya terlalu pas, gw curiga pelakunya E",offense
"jangan kejebak pembelaan si G, dia baru aktif setelah ada yang mulai menekan namanya",offense
"menurutku si H Hitman, sejak malam pertama dia cuma mengarahkan vote tanpa bukti jelas",offense
"si I kelihatan panik waktu ditanya soal korban malam, jawabannya berubah-ubah",offense
"gw rasa hitmannya si J, dia sengaja bikin diskusi melebar biar kita nggak fokus ke dirinya",offense
"si K tadi mendadak membungkam si L, lalu langsung mendorong vote ke orang lain, ini pola yang mencurigakan",offense
"kalau kita rangkum, si M paling banyak dapat keuntungan dari kekacauan ini, vote dia",offense
"si N terlalu konsisten pura-pura netral, padahal semua pemain sudah kasih pendapat",offense
"aku menuduh si O, dia menghindari pertanyaan inti dan malah menyerang balik",offense
"lu perhatiin nggak, si P selalu muncul setelah ada tuduhan lalu ikut vote terakhir, fix mencurigakan",offense
"si Q dari tadi cuma mengulang opini orang lain, kemungkinan besar dia sedang menyamarkan perannya",offense
bukti terkuat sekarang mengarah ke si R karena dia langsung menggiring kita menjauh dari si S,offense
"si T kelihatan tahu terlalu banyak soal target malam, gw rasa dia Hitman",offense
"jangan vote acak, fokus ke si U yang tiba-tiba agresif setelah Gag Order terjadi",offense
"si V bilang tidak melihat apa-apa, tetapi langsung menuduh si W tanpa alasan, itu red flag",offense
"gw sudah baca alurnya, si X yang mulai konflik lalu pura-pura jadi penengah, dia target utama",offense
"si Y makin dibela oleh si Z tanpa dasar, bisa jadi mereka sedang saling melindungi sebagai Hitman dan partnernya",offense
menurut saya si A paling mencurigakan karena selalu menghindari komitmen saat diminta memilih,offense
"si B tadi menekan si C, tetapi setelah dibalas langsung mengubah topik, perilaku Hitman banget",offense
"aku minta semua fokus ke si D, dia mendapat kesempatan membungkam pemain lalu memakai kekacauan itu untuk menuduh",offense
"si E terlalu cepat menyimpulkan korban malam sebagai target tertentu, dari mana dia bisa seyakin itu",offense
"lu jangan terpancing drama si F, justru dia yang paling aktif mengatur arah vote tanpa data",offense
"si G muncul dengan pembelaan panjang sebelum ada yang menuduh, seolah-olah sudah menyiapkan alibi",offense
"hasil pengamatan chat sejauh ini paling berat ke si H, dia pasif saat aman dan agresif saat terpojok",offense
"si I terus memelintir ucapan orang lain, gw yakin dia sedang menebar fitnah sebagai Hitman",offense
"kita eksekusi si J hari ini, karena setelah Gag Order dia langsung menguasai diskusi dan mengarahkan target",offense
"Baru nyambung sekarang, dari tadi Rian paling rajin lempar tuduhan tapi jawab konteksnya kabur, fix dia Hitman",offense
"Tunggu, tadi siapa yang kena Gag Order? Naya langsung diam dan Bimo malah mengatur arah vote, Bimo paling mencurigakan sebagai Hitman",offense
"Gw telat baca chat, tapi pola Dito jelas banget, dia muncul cuma pas mau menggiring kita ke vote, curiga Hitman",offense
"Bisa ulang kronologinya? Dari yang sempat gw tangkap, Sela yang minta orang dibungkam lalu nuduh Arga, jangan-jangan Sela Hitman",offense
"Aku baru sadar, tiap diskusi mulai panas Vino selalu menghilang, terus muncul buat ikut vote terakhir, dia kemungkinan besar Hitman",offense
"Lu boleh jelasin ulang, kenapa Tio langsung nuduh korban Gag Order? Bagi gw itu gerakan Hitman banget",offense
"Awalnya gw nggak ngikutin, tapi sekarang kelihatan Fara konsisten memelintir ucapan orang, sus dia Hitman",offense
"Kalau aku tidak salah, Raka tadi satu-satunya yang membela pemain yang kena Gag Order, lalu pindah tuduhan mendadak, Raka patut dicurigai sebagai Hitman",offense
"Chat tadi cepat banget, gw ketinggalan, tapi Gilang yang paling diuntungkan dari diamnya Kiki, Gilang Hitman ya",offense
"Sebentar, siapa yang mulai isu soal Luki? Oh, ternyata Jovan, geraknya seperti Hitman yang sedang cari kambing hitam",offense
"Baru baca ulang, alasan Mira berubah setelah Gag Order muncul, ini mencurigakan, menurutku Mira Hitman",offense
"Gw belum paham semua vote, tapi Niko sengaja bikin kita fokus ke orang yang bungkam, kayaknya dia Hitman",offense
"Tolong recap singkat, kenapa Oka tahu target vote sebelum diskusi selesai? Dia terlalu siap, fix Hitman",offense
"Dari pengamatan sepotong-sepotong, Wulan paling sering menghindari pertanyaan langsung, aku nuduh Wulan sebagai Hitman",offense
"Lu lihat nggak? Begitu satu orang kena Gag Order, Bayu langsung memimpin narasi, buat gw Bayu pelakunya",offense
"Aku tadi AFK sebentar, tapi setelah baca ulang, Seno yang mengubah topik tiap kali ditanya soal malam sebelumnya, Seno sus sebagai Hitman",offense
"Kalau konteksnya benar begitu, Tegar punya motif paling jelas, dia membungkam Rosi lalu mendorong vote ke orang lain, Tegar Hitman",offense
"Maaf baru ikut, tapi kenapa semua orang melewatkan respons Caca? Dia defensif sebelum dituduh, kemungkinan dia Hitman",offense
"Gw masih nyusun kronologi, tapi satu hal jelas, Aldi selalu muncul setelah orang lain selesai berdebat dan tinggal ikut arus, Aldi curiga Hitman",offense
"Bentar, tadi yang pertama menyebut nama Yuda siapa? Fikri kan? Sekarang Fikri malah pura-pura bingung, fix dia Hitman",offense
"Dari chat yang kebaca, Intan sengaja memancing konflik lalu menghilang saat dibalas, aku menilai Intan adalah Hitman",offense
"Bisa ulang bagian Gag Order-nya? Kalau Deni yang memanfaatkannya buat menutup suara lawan, dia paling mungkin Hitman",offense
"Tadi aku belum menangkap, tetapi Rara terus menuduh tanpa bukti dan menolak klarifikasi, Rara kelihatan seperti Hitman",offense
"Sus, baru ngeh kenapa Reno ngotot banget vote Nisa padahal alasannya belum jelas, Reno kayaknya Hitman",offense
"Kita mungkin sudah melewatkan petunjuk ini, setiap target tuduhan Hadi aman, sementara dia selalu lolos dari sorotan, Hadi bisa jadi Hitman",offense
"Mereka tadi bahas apa sih? Setelah kuikuti ulang, cuma Lala yang langsung mengunci satu nama, Lala terlalu agresif, curiga Hitman",offense
"Aku ketinggalan dua halaman chat, tapi dari rekamannya Dava paling diuntungkan saat Miko kena Gag Order, Dava lu Hitman",offense
"Mohon ulangi konteksnya, tetapi perubahan sikap Putri setelah tribunal tadi terasa dibuat-buat, saya menuduh Putri sebagai Hitman",offense
"Gw nggak mau asal vote, cuma Kresna konsisten bikin kita saling curiga tanpa memberi info, buat gw dia kandidat Hitman terkuat",offense
"Baru nyambung sekarang, yang terus minta kita mengulang info sambil menghindari jawaban itu Sari, jangan-jangan dia Hitman",offense
"dari tadi si X paling rajin nuduh tapi nggak pernah kasih alasan, fix hitman",offense
"lu yang pertama kali panik pas korban disebut, jangan-jangan hitman",offense
"si B mendadak diam setelah Gag Order keluar, mencurigakan banget",offense
"gw curiga sama C, narasinya berubah tiap ada yang nanya",offense
"kalau memang civilian, kenapa lu ngotot banget nutupin si D?",offense
"si A tadi sengaja mancing vote ke orang random, gaya hitman banget",offense
"yang nge-Gag Order si E pasti lagi nyari kambing hitam, cek dia dulu",offense
"eh F, kok lu langsung tahu target malam tanpa ada yang cerita?",offense
menurutku G paling mencurigakan karena jawabannya terlalu aman,offense
"jangan keburu percaya si H, dia aktif cuma buat mengarahkan voting",offense
"gw lempar nama I, reaksinya tadi terlalu defensif buat warga biasa",offense
"si J kelihatan seperti mengatur alur diskusi, kemungkinan besar hitman",offense
"lu bilang cuma civilian, tapi dari tadi mainnya malah kayak sutradara",offense
"Gag Order ke si K terasa sengaja banget, pelakunya pasti takut dibongkar",offense
"si L tiba-tiba ikut vote terakhir tanpa analisis, itu langkah hitman banget",offense
"fix M adalah tersangka utama, dia selalu muncul saat tuduhan mulai panas",offense
"kalau N bukan hitman, coba jelaskan kenapa dia membela orang yang mencurigakan",offense
"gw nggak beli alasan O, terlalu rapi buat orang yang katanya bingung",offense
"si P paling cepat nuduh balik setelah ditanya, kena bait dikit langsung kebuka",offense
"dari pola chat, Q kelihatan sedang mengarahkan kita menjauh dari target asli",offense
"kamu jangan pura-pura netral, komentar kamu justru paling menguntungkan hitman",offense
"si R mendadak agresif setelah satu pemain dibungkam, kayak takut info bocor",offense
aku menuduh S karena dia cuma bicara saat voting mulai dekat,offense
"yang terus mengganti target itu T, menurutku dia sedang mencari korban aman",offense
"si U terlalu fokus membela diri dan tidak membahas kejadian malam, sus banget",offense
"lu bilang Gag Order nggak penting, padahal itu petunjuk paling jelas buat baca hitman",offense
"V tadi menuduh dua orang sekaligus lalu kabur dari debat, pola provokasi murahan",offense
"kalau W memang warga, kenapa dia langsung percaya alibi si X?",offense
aku rasa Y sengaja memancing keributan supaya perhatian tidak tertuju kepadanya,offense
"si Z paling mungkin hitman, komentarnya konsisten mengacaukan arah tribunal",offense
"dari cara lu ngarahin voting tanpa bukti, gw curiga lu Hitman",offense
"si Dito dari tadi jawabnya muter-muter, fix dia nyembunyiin sesuatu",offense
"kok tiap ada yang mulai nuduh Naya, lu langsung alihin topik? mencurigakan banget",offense
menurutku Raka paling mungkin Hitman karena dia konsisten memancing keributan,offense
"yang kena Gag Order barusan justru pemain yang paling dekat membongkar lu, kan?",offense
"lu terlalu cepat nuduh orang lain setelah chat gw dibungkam, sus banget",offense
siapa pun yang pakai Gag Order ke Beni kemungkinan besar sedang nutupin jejak,offense
"gw lihat pola voting Sari selalu mengikuti mayoritas, tapi dia yang mulai provokasi dari awal",offense
"Aldi diam terus, lalu muncul cuma buat nuduh orang; gw rasa dia Hitman",offense
"jangan asal vote, tapi sejauh ini Fikri paling mencurigakan dari isi chatnya",offense
"lu bilang punya info, tapi nggak pernah kasih alasan jelas; gaya banget kayak Hitman",offense
"si Tia sengaja bikin dua orang saling tuduh, menurut gw itu strategi Hitman",offense
"chat mendadak sepi setelah Arman kena Gag Order, gw curiga pelakunya ada di pihak dia",offense
"Reno terlalu fokus membela satu orang, bisa jadi mereka satu kubu sama Hitman",offense
"kalau bukan lu yang nyandera, kenapa dari tadi lu paling panik waktu bahas korban?",offense
"gw nggak yakin sama Vina, responsnya berubah setelah fase malam",offense
"si Joko baru aktif saat voting dimulai, kemungkinan dia lagi cari target aman",offense
"lu terus menekan pemain yang nggak bisa membalas karena Gag Order, itu kelihatan banget kayak taktik Hitman",offense
"menurut pengamatan chat, Dena lebih banyak mengatur arah diskusi daripada mencari fakta",offense
"fix, Bagas mencurigakan; setiap tuduhan ke dia selalu dibalas dengan serangan balik",offense
"yang paling diuntungkan dari gagalnya diskusi tadi itu si Kiki, gw tuduh dia Hitman",offense
aku rasa Surya sengaja menyebarkan info setengah matang supaya kita salah voting,offense
"lu bilang netral, tapi semua komentar lu selalu membela pemain yang sama",offense
"si Maya kelihatan terlalu siap dengan alibi, padahal belum ada yang nuduh dia",offense
"Gag Order ke Wawan muncul tepat setelah dia menyebut nama lu, jadi dugaan gw jelas ke lu",offense
"kalau lihat urutan chatnya, Niko yang paling mungkin mengatur fitnah ini",offense
gw curiga sama Lala karena dia terus menghindari pertanyaan soal aksi malam,offense
"pemain yang paling keras menuduh tanpa bukti biasanya sedang menutupi perannya sendiri, dan itu lu",offense
"si Faris sengaja menunggu semua orang bicara sebelum ikut vote, biar aman dari sorotan",offense
"berdasarkan kejadian pagi ini, aku menilai Tono adalah kandidat Hitman paling kuat",offense
"Mayoritas nuduh B tapi pola diamnya A lebih mencurigakan, jangan-jangan A Hitman",offense
"Kok C langsung paling vokal sejak awal, biasanya yang terlalu ngatur begini justru Hitman",offense
"D kena Gag Order pas mulai nunjuk E, menurutku D sengaja membungkam dia sebagai Hitman",offense
"Gag Order tadi terlalu pas buat mengalihkan perhatian, si F kayaknya Hitman",offense
"F ngotot banget minta kita vote G tanpa bukti jelas, gw malah curiga F",offense
"Kalau G benar Civilian, kenapa dia terus menghindari pertanyaan soal Hostage semalam",offense
"Semua orang ikut tuduhan ke H, tapi gw justru curiga H karena dia yang pertama memancing keributan",offense
"I cuma mengulang opini mayoritas tanpa analisis, sus banget kalau bukan Hitman",offense
"J menghilang saat diskusi panas lalu muncul buat ikut vote, pola macam itu bikin dia tersangka utama",offense
"K baru aktif setelah arah voting jelas, fix dia sedang menunggu momen aman sebagai Hitman",offense
"L terlalu cepat percaya klaim Stalker, bisa jadi dia Hitman yang numpang informasi orang lain",offense
"M nuduh N tanpa alasan lalu langsung minta vote, M kelihatan sedang mengatur Tribunal",offense
"N kena Gag Order setelah menekan M, jadi aku lebih percaya M adalah Hitman",offense
"O terus mendorong kita eksekusi P tetapi tidak pernah menjelaskan alasannya, O patut dicurigai",offense
"P bilang semua orang sus padahal dia sendiri paling defensif, menurutku P Hitman",offense
"Q memanfaatkan kekacauan setelah korban Hostage diumumkan, gaya mainnya terlalu oportunis buat Civilian",offense
"R selalu menghindari pertanyaan soal target malam, dia mungkin Hitman yang takut salah bicara",offense
"S langsung menuduh T hanya karena T diam, itu terasa seperti fitnah dari Hitman",offense
"T berubah pendapat tiap kali mayoritas bergeser, aku curiga dia sedang mencari posisi aman",offense
"U mengklaim punya info tapi sengaja tidak menyebut sumbernya, jangan-jangan dia Hitman",offense
"V terlalu dominan di chat dan memotong semua argumen, bisa saja itu cara Hitman mengontrol diskusi",offense
"W pura-pura netral tetapi selalu mengarahkan vote ke X, buatku W lebih mencurigakan",offense
"X menuduh tiga orang sekaligus tanpa bukti, kayaknya dia sedang menebar kabut sebagai Hitman",offense
"Y terus bilang ikut mayoritas, padahal belum pernah kasih observasi sendiri; sus banget, Y",offense
"Z seolah sudah tahu siapa yang bakal kena Hostage, dari mana informasinya kalau bukan Hitman",offense
"Si A paling diuntungkan waktu B kena Gag Order, jadi jangan buru-buru percaya A itu Civilian",offense
"B terlalu cepat membela C setelah C dituduh, mungkin mereka satu kubu dan C adalah Hitman",offense
"C mengubah topik setiap kali dibahas soal aksi malam, aku rasa dia sedang menyembunyikan peran Hitman",offense
"D bilang tidak percaya siapa pun tapi diam-diam mengarahkan vote ke E, menurutku D dalangnya",offense
"E terus menekan pemain yang kritis lalu memakai kerumunan sebagai tameng, fix E mencurigakan sebagai Hitman",offense
"dari tadi si Raka paling sering mancing keributan, feeling gw dia Hitman",offense
"Nisa langsung kena Gag Order pas mau bongkar teori, sus banget kalau bukan ulah Hitman",offense
"gw curiga sama Bima, jawabannya muter terus kayak lagi nutupin role",offense
"si Dito tiba-tiba membungkam Lala, fix dia punya akses Gag Order",offense
"menurutku Arga terlalu cepat nuduh orang lain, kemungkinan besar dia Hitman yang panik",offense
"vibes Tia dari awal sudah mencurigakan, dia cuma ikut arus biar aman",offense
"kalau bukan Reno yang Hitman, kenapa dia langsung defensif waktu nama dia disebut",offense
gw rasa Sari sengaja bikin chat kacau supaya kita salah vote,offense
"si Fajar diem sepanjang diskusi, terus muncul pas voting, ini pola Hitman banget",offense
"Gag Order ke pemain paling vokal itu jelas bukan kebetulan, Dimas patut dicurigai",offense
aku menuduh Kiki karena teorinya berubah total setelah ada korban malam,offense
"lu perhatiin nggak, Yuda selalu menghindari pertanyaan soal target malam",offense
"fix Vina Hitman, dia paling diuntungkan waktu Nando dibungkam",offense
"tebakan liar gw, Hitman ada di antara yang buru-buru ikut vote ke Eko",offense
"Rian terlalu tenang setelah serangan malam, jangan-jangan dia tahu targetnya",offense
"si Maya kelihatan seperti sedang mengarahkan kita ke kambing hitam, kemungkinan dia Hitman",offense
"kalau Beni benar Civilian, harusnya dia nggak secerdik itu membaca situasi",offense
"gw nggak punya bukti kuat, tapi gerak-gerik Caca paling mencurigakan sejauh ini",offense
"Doni tadi sengaja memotong pembicaraan Sela, bisa jadi dia pakai Gag Order buat nutup info",offense
"menurut saya, pola voting Gilang terlalu rapi untuk warga biasa",offense
"si Putri baru aktif setelah satu orang kena Gag Order, timing-nya mencurigakan banget",offense
"jangan terpancing teori Bayu, justru dia mungkin Hitman yang sedang bluffing",offense
"gw pasang dugaan ke Intan, semua tuduhannya terasa seperti sudah disiapkan",offense
"kalau Tono bukan Hitman, kenapa dia terus membela pemain yang paling mencurigakan",offense
"Siska kelihatan tahu terlalu banyak soal kejadian malam, gw rasa dia dalangnya",offense
"Rafi menghindari vote yang jelas dan malah bikin isu baru, sus behavior banget",offense
"teori gw, Hitman sengaja memilih Wawan untuk diserang lalu menuduh orang lain",offense
"Naya paling ngotot mengontrol arah diskusi, biasanya yang begini sedang menyembunyikan role",offense
aku curiga pada Aldi karena dia langsung menuduh setelah chat seorang pemain dibungkam,offense
"si Luthfi dari tadi cuma ikut suara mayoritas, menurut gw dia Hitman yang main aman",offense
"Dari tadi lu ngeles terus, fix lu Hitman",offense
Siapa yang kena Gag Order tadi? Menurut gw Raka pelakunya karena dia paling diuntungkan,offense
"Begitu Nia kena Gag Order, Ardi langsung mengarahkan vote ke dia. Sus banget",offense
"Gw percaya Dito dulu, tapi Arman dari awal cuma ikut arus. Dia Hitman",offense
"Jangan pecah suara, kita fokus ke Sari. Alasannya berubah-ubah sejak korban disandera",offense
Lu aktif banget nuduh orang lain tapi nggak pernah kasih analisis. Kelihatan banget Hitmannya,offense
"Setelah Gag Order muncul, Bima langsung mengarahkan vote ke korban. Dia tersangka utama gw",offense
Aku mencatat Tono satu-satunya yang membela pemain yang kemudian disandera. Kemungkinan besar dia Hitman,offense
"Mereka kompak menekan Reni tanpa alasan jelas, tapi Fajar yang paling agresif. Gw curiga dia Hitman",offense
Vina selalu memaksa kita mengunci satu nama dengan bukti minim. Ini pola Hitman,offense
"Gw dan kamu pegang satu suara dulu, targetnya Jaka. Dia terus menghindari pertanyaan soal sandera",offense
"Kalau kita mau aman, vote Lala. Dia mengubah pendapat tepat setelah Gag Order",offense
"Aku tidak yakin pada Reno. Dia tahu detail malam yang seharusnya tidak dia ketahui, Hitman banget",offense
"Deni bilang tidak melihat apa-apa, tapi langsung tahu siapa yang dicurigai. Dia pasti Hitman",offense
Gaya chat Miko terlalu mengatur dan memecah kita. Menurutku dia Hitman,offense
Orang yang paling diuntungkan dari diamnya Seno ya Galih. Aku tuduh Galih Hitman,offense
"Dari pola voting, Yuda konsisten melindungi pemain mencurigakan. Kita arahkan vote ke dia",offense
"Lu baru muncul setelah diskusi panas lalu ikut vote mayoritas. Ini bau Hitman, bro",offense
Respons Kiki saat ditanya soal korban terlalu cepat dan seperti sudah disiapkan. Dia Hitman,offense
Jangan percaya Damar yang terus minta kita ganti target tanpa alasan. Fix dia pengendali Hitman,offense
Gag Order ke aku muncul tepat setelah nuduh Wawan. Buatku Wawan pelakunya,offense
Rina menghilang saat semua butuh penjelasan lalu muncul buat nuduh orang lain. Sus banget sebagai Hitman,offense
"Gw Stalker dan semalam Peek Bagas. Identitasnya Hitman, ikut vote dia",offense
"Gw punya info dari Peek, Nando itu Hitman. Kalau percaya, kita satukan suara",offense
"Dia selalu membela diri sebelum ada yang menuduh, seperti sudah hafal skenarionya. Hendra Hitman",offense
Oki terus mengalihkan bahasan dari korban. Menurut gw dia sengaja menutupi jejak sebagai Hitman,offense
Beni menuduh dua orang sekaligus lalu menarik semua omongannya. Dia sedang mengacaukan voting sebagai Hitman,offense
"Caca paling cepat mengarahkan vote ke warga. Jangan ikuti dia, Caca Hitman",offense
Pola diam lalu muncul saat voting itu mencurigakan banget. Aku curiga berat sama Eko sebagai Hitman,offense
"Kalau aliansi kita mau bertahan, keluarkan Fani sekarang. Sejak awal dia memelintir chat dan memanfaatkan Gag Order",offense
"dari awal gw udah curiga sama Raka, cara dia ngeles fix banget gaya Hitman",offense
"si Bimo tiba-tiba kena Gag Order pas mulai nuduh dia, menurut gw itu Hitman",offense
"lu boleh kasih seribu alasan, tapi pola chat Deni tetap paling mencurigakan buat gw",offense
"yang paling keras nuduh orang lain justru Siska, fix dia lagi nutupin peran Hitman",offense
"gw tetap vote Arman, dia dari awal ngunci pembelaan tanpa alasan jelas",offense
"pas diskusi mulai panas, Tio langsung diam setelah pakai Gag Order, itu bukan kebetulan",offense
"menurutku Naya Hitman, responsnya selalu muncul setelah ada korban malam",offense
"bukti baru apa pun tidak mengubah pendapat gw, Fajar tetap target utama",offense
