teks_chat,label_intent
"gw bukan hitman, pola chat Dimas yang berubah-ubah itu lebih sus banget",accusing
"kalau gw hitman, ngapain gw terus terang begini? fokus ke Nia yang mendadak diem",accusing
"tuduhan ke gw lemah banget, si Bimo malah keliatan ngarahin vote dari awal",accusing
"fix bukan gw, Ardi yang langsung nuduh tanpa bukti malah kayak lagi cari kambing hitam",accusing
"jangan asal vote aku, kejadian Gag Order tadi jelas menguntungkan Seno",accusing
"gw civilian, dan yang paling mungkin hitman itu Lala karena jawabannya muter-muter",accusing
"kalian salah sasaran kalau ngejar gw, perhatiin Yuda yang selalu ikut vote terakhir",accusing
"bukan aku pelakunya, si Tio terlalu cepat membela diri padahal belum dituduh",accusing
"kalau mau cari hitman, cek Rani, dia konsisten bikin orang lain saling curiga",accusing
"gw heran kenapa semua nuduh gw, padahal Fajar yang paling sering menghilang saat diskusi",accusing
"jangan ketipu gaya kalemnya Kiki, dia justru paling mencurigakan sejak korban pertama",accusing
"aku sudah jelasin posisi gw, sekarang lihat Doni yang jawabannya berubah setelah Gag Order",accusing
"yang ngegas ke gw itu malah Beni, menurutku dia sedang nutupin perannya sendiri",accusing
"gw bukan hitman, sus, tapi Vina jelas memanfaatkan kekacauan buat dorong vote ke gw",accusing
"argumen kalian ke gw nggak nyambung, si Oji yang paling mungkin punya agenda jahat",accusing
"kalau benar gw hitman, kenapa tuduhan pertama selalu gw patahkan? Caca lebih suspicious",accusing
"jangan fokus ke aku terus, Reza dari tadi cuma ikut opini mayoritas tanpa analisis",accusing
"Gag Order itu bukan bukti gw, malah Hendra yang paling diuntungkan karena lawannya dibungkam",accusing
"gw nggak ada alasan nyandera siapa pun, tapi Siska kelihatan tahu terlalu banyak",accusing
"fitnah ke gw gampang banget dibantah, sementara Gilang terus menghindari pertanyaan soal malam",accusing
"yang bener aja, aku defensif karena dituduh, bukan karena hitman; periksa pola chat Wawan",accusing
"si Maya dari awal pasif lalu tiba-tiba ikut menekan gw, itu lebih aneh",accusing
"gw bersih, dan menurutku Jaka sengaja memancing reaksi supaya vote beralih ke aku",accusing
"jangan langsung eksekusi gw, lihat dulu Nando yang selalu muncul setelah ada korban",accusing
"tuduhan kalian cuma asumsi, sedangkan perilaku Putri jelas menunjukkan dia sedang mengatur narasi",accusing
"bukan gw yang bikin diskusi kacau, Riko yang terus lempar tuduhan tanpa dasar",accusing
"kalau ada hitman di sini, kemungkinan besar Sari, karena dia paling aktif mengarahkan tribunal",accusing
"aku sudah jawab semuanya, sekarang giliran Edo jelaskan kenapa dia diam saat Gag Order terjadi",accusing
"gw menolak tuduhan ini, tapi justru dari cara Aldi memelintir omongan gw kelihatan dia mencurigakan",accusing
"dari awal si A cuma ikut arus, nggak pernah buka analisis, menurut gw dia hitman",accusing
"si B langsung nuduh orang lain begitu diskusi mulai panas, gaya banget nutupin jejak",accusing
"fix si C mencurigakan, dia paling cepat nyari kambing hitam tiap pagi",accusing
"gw ambil alih dulu, pola diamnya si D ditambah jawaban muter-muter cukup buat target vote hari ini",accusing
"si E kena Gag Order tepat setelah nuduh si F, timing-nya terlalu pas, gw curiga pelakunya E",accusing
"jangan kejebak pembelaan si G, dia baru aktif setelah ada yang mulai menekan namanya",accusing
"menurutku si H Hitman, sejak malam pertama dia cuma mengarahkan vote tanpa bukti jelas",accusing
"si I kelihatan panik waktu ditanya soal korban malam, jawabannya berubah-ubah",accusing
"gw rasa hitmannya si J, dia sengaja bikin diskusi melebar biar kita nggak fokus ke dirinya",accusing
"si K tadi mendadak membungkam si L, lalu langsung mendorong vote ke orang lain, ini pola yang mencurigakan",accusing
"kalau kita rangkum, si M paling banyak dapat keuntungan dari kekacauan ini, vote dia",accusing
"si N terlalu konsisten pura-pura netral, padahal semua pemain sudah kasih pendapat",accusing
"aku menuduh si O, dia menghindari pertanyaan inti dan malah menyerang balik",accusing
"lu perhatiin nggak, si P selalu muncul setelah ada tuduhan lalu ikut vote terakhir, fix mencurigakan",accusing
"si Q dari tadi cuma mengulang opini orang lain, kemungkinan besar dia sedang menyamarkan perannya",accusing
bukti terkuat sekarang mengarah ke si R karena dia langsung menggiring kita menjauh dari si S,accusing
"si T kelihatan tahu terlalu banyak soal target malam, gw rasa dia Hitman",accusing
"jangan vote acak, fokus ke si U yang tiba-tiba agresif setelah Gag Order terjadi",accusing
"si V bilang tidak melihat apa-apa, tetapi langsung menuduh si W tanpa alasan, itu red flag",accusing
"gw sudah baca alurnya, si X yang mulai konflik lalu pura-pura jadi penengah, dia target utama",accusing
"si Y makin dibela oleh si Z tanpa dasar, bisa jadi mereka sedang saling melindungi sebagai Hitman dan partnernya",accusing
menurut saya si A paling mencurigakan karena selalu menghindari komitmen saat diminta memilih,accusing
"si B tadi menekan si C, tetapi setelah dibalas langsung mengubah topik, perilaku Hitman banget",accusing
"aku minta semua fokus ke si D, dia mendapat kesempatan membungkam pemain lalu memakai kekacauan itu untuk menuduh",accusing
"si E terlalu cepat menyimpulkan korban malam sebagai target tertentu, dari mana dia bisa seyakin itu",accusing
"lu jangan terpancing drama si F, justru dia yang paling aktif mengatur arah vote tanpa data",accusing
"si G muncul dengan pembelaan panjang sebelum ada yang menuduh, seolah-olah sudah menyiapkan alibi",accusing
"hasil pengamatan chat sejauh ini paling berat ke si H, dia pasif saat aman dan agresif saat terpojok",accusing
"si I terus memelintir ucapan orang lain, gw yakin dia sedang menebar fitnah sebagai Hitman",accusing
"kita eksekusi si J hari ini, karena setelah Gag Order dia langsung menguasai diskusi dan mengarahkan target",accusing
"Baru nyambung sekarang, dari tadi Rian paling rajin lempar tuduhan tapi jawab konteksnya kabur, fix dia Hitman",accusing
"Tunggu, tadi siapa yang kena Gag Order? Naya langsung diam dan Bimo malah mengatur arah vote, Bimo paling mencurigakan sebagai Hitman",accusing
"Gw telat baca chat, tapi pola Dito jelas banget, dia muncul cuma pas mau menggiring kita ke vote, curiga Hitman",accusing
"Bisa ulang kronologinya? Dari yang sempat gw tangkap, Sela yang minta orang dibungkam lalu nuduh Arga, jangan-jangan Sela Hitman",accusing
"Aku baru sadar, tiap diskusi mulai panas Vino selalu menghilang, terus muncul buat ikut vote terakhir, dia kemungkinan besar Hitman",accusing
"Lu boleh jelasin ulang, kenapa Tio langsung nuduh korban Gag Order? Bagi gw itu gerakan Hitman banget",accusing
"Awalnya gw nggak ngikutin, tapi sekarang kelihatan Fara konsisten memelintir ucapan orang, sus dia Hitman",accusing
"Kalau aku tidak salah, Raka tadi satu-satunya yang membela pemain yang kena Gag Order, lalu pindah tuduhan mendadak, Raka patut dicurigai sebagai Hitman",accusing
"Chat tadi cepat banget, gw ketinggalan, tapi Gilang yang paling diuntungkan dari diamnya Kiki, Gilang Hitman ya",accusing
"Sebentar, siapa yang mulai isu soal Luki? Oh, ternyata Jovan, geraknya seperti Hitman yang sedang cari kambing hitam",accusing
"Baru baca ulang, alasan Mira berubah setelah Gag Order muncul, ini mencurigakan, menurutku Mira Hitman",accusing
"Gw belum paham semua vote, tapi Niko sengaja bikin kita fokus ke orang yang bungkam, kayaknya dia Hitman",accusing
"Tolong recap singkat, kenapa Oka tahu target vote sebelum diskusi selesai? Dia terlalu siap, fix Hitman",accusing
"Dari pengamatan sepotong-sepotong, Wulan paling sering menghindari pertanyaan langsung, aku nuduh Wulan sebagai Hitman",accusing
"Lu lihat nggak? Begitu satu orang kena Gag Order, Bayu langsung memimpin narasi, buat gw Bayu pelakunya",accusing
"Aku tadi AFK sebentar, tapi setelah baca ulang, Seno yang mengubah topik tiap kali ditanya soal malam sebelumnya, Seno sus sebagai Hitman",accusing
"Kalau konteksnya benar begitu, Tegar punya motif paling jelas, dia membungkam Rosi lalu mendorong vote ke orang lain, Tegar Hitman",accusing
"Maaf baru ikut, tapi kenapa semua orang melewatkan respons Caca? Dia defensif sebelum dituduh, kemungkinan dia Hitman",accusing
"Gw masih nyusun kronologi, tapi satu hal jelas, Aldi selalu muncul setelah orang lain selesai berdebat dan tinggal ikut arus, Aldi curiga Hitman",accusing
"Bentar, tadi yang pertama menyebut nama Yuda siapa? Fikri kan? Sekarang Fikri malah pura-pura bingung, fix dia Hitman",accusing
"Dari chat yang kebaca, Intan sengaja memancing konflik lalu menghilang saat dibalas, aku menilai Intan adalah Hitman",accusing
"Bisa ulang bagian Gag Order-nya? Kalau Deni yang memanfaatkannya buat menutup suara lawan, dia paling mungkin Hitman",accusing
"Tadi aku belum menangkap, tetapi Rara terus menuduh tanpa bukti dan menolak klarifikasi, Rara kelihatan seperti Hitman",accusing
"Sus, baru ngeh kenapa Reno ngotot banget vote Nisa padahal alasannya belum jelas, Reno kayaknya Hitman",accusing
"Kita mungkin sudah melewatkan petunjuk ini, setiap target tuduhan Hadi aman, sementara dia selalu lolos dari sorotan, Hadi bisa jadi Hitman",accusing
"Mereka tadi bahas apa sih? Setelah kuikuti ulang, cuma Lala yang langsung mengunci satu nama, Lala terlalu agresif, curiga Hitman",accusing
"Aku ketinggalan dua halaman chat, tapi dari rekamannya Dava paling diuntungkan saat Miko kena Gag Order, Dava lu Hitman",accusing
"Mohon ulangi konteksnya, tetapi perubahan sikap Putri setelah tribunal tadi terasa dibuat-buat, saya menuduh Putri sebagai Hitman",accusing
"Gw nggak mau asal vote, cuma Kresna konsisten bikin kita saling curiga tanpa memberi info, buat gw dia kandidat Hitman terkuat",accusing
"Baru nyambung sekarang, yang terus minta kita mengulang info sambil menghindari jawaban itu Sari, jangan-jangan dia Hitman",accusing
"dari tadi si X paling rajin nuduh tapi nggak pernah kasih alasan, fix hitman",accusing
"lu yang pertama kali panik pas korban disebut, jangan-jangan hitman",accusing
"si B mendadak diam setelah Gag Order keluar, mencurigakan banget",accusing
"gw curiga sama C, narasinya berubah tiap ada yang nanya",accusing
"kalau memang civilian, kenapa lu ngotot banget nutupin si D?",accusing
"si A tadi sengaja mancing vote ke orang random, gaya hitman banget",accusing
"yang nge-Gag Order si E pasti lagi nyari kambing hitam, cek dia dulu",accusing
"eh F, kok lu langsung tahu target malam tanpa ada yang cerita?",accusing
menurutku G paling mencurigakan karena jawabannya terlalu aman,accusing
"jangan keburu percaya si H, dia aktif cuma buat mengarahkan voting",accusing
"gw lempar nama I, reaksinya tadi terlalu defensif buat warga biasa",accusing
"si J kelihatan seperti mengatur alur diskusi, kemungkinan besar hitman",accusing
"lu bilang cuma civilian, tapi dari tadi mainnya malah kayak sutradara",accusing
"Gag Order ke si K terasa sengaja banget, pelakunya pasti takut dibongkar",accusing
"si L tiba-tiba ikut vote terakhir tanpa analisis, itu langkah hitman banget",accusing
"fix M adalah tersangka utama, dia selalu muncul saat tuduhan mulai panas",accusing
"kalau N bukan hitman, coba jelaskan kenapa dia membela orang yang mencurigakan",accusing
"gw nggak beli alasan O, terlalu rapi buat orang yang katanya bingung",accusing
"si P paling cepat nuduh balik setelah ditanya, kena bait dikit langsung kebuka",accusing
"dari pola chat, Q kelihatan sedang mengarahkan kita menjauh dari target asli",accusing
"kamu jangan pura-pura netral, komentar kamu justru paling menguntungkan hitman",accusing
"si R mendadak agresif setelah satu pemain dibungkam, kayak takut info bocor",accusing
aku menuduh S karena dia cuma bicara saat voting mulai dekat,accusing
"yang terus mengganti target itu T, menurutku dia sedang mencari korban aman",accusing
"si U terlalu fokus membela diri dan tidak membahas kejadian malam, sus banget",accusing
"lu bilang Gag Order nggak penting, padahal itu petunjuk paling jelas buat baca hitman",accusing
"V tadi menuduh dua orang sekaligus lalu kabur dari debat, pola provokasi murahan",accusing
"kalau W memang warga, kenapa dia langsung percaya alibi si X?",accusing
aku rasa Y sengaja memancing keributan supaya perhatian tidak tertuju kepadanya,accusing
"si Z paling mungkin hitman, komentarnya konsisten mengacaukan arah tribunal",accusing
"dari cara lu ngarahin voting tanpa bukti, gw curiga lu Hitman",accusing
"si Dito dari tadi jawabnya muter-muter, fix dia nyembunyiin sesuatu",accusing
"kok tiap ada yang mulai nuduh Naya, lu langsung alihin topik? mencurigakan banget",accusing
menurutku Raka paling mungkin Hitman karena dia konsisten memancing keributan,accusing
"yang kena Gag Order barusan justru pemain yang paling dekat membongkar lu, kan?",accusing
"lu terlalu cepat nuduh orang lain setelah chat gw dibungkam, sus banget",accusing
siapa pun yang pakai Gag Order ke Beni kemungkinan besar sedang nutupin jejak,accusing
"gw lihat pola voting Sari selalu mengikuti mayoritas, tapi dia yang mulai provokasi dari awal",accusing
"Aldi diam terus, lalu muncul cuma buat nuduh orang; gw rasa dia Hitman",accusing
"jangan asal vote, tapi sejauh ini Fikri paling mencurigakan dari isi chatnya",accusing
"lu bilang punya info, tapi nggak pernah kasih alasan jelas; gaya banget kayak Hitman",accusing
"si Tia sengaja bikin dua orang saling tuduh, menurut gw itu strategi Hitman",accusing
"chat mendadak sepi setelah Arman kena Gag Order, gw curiga pelakunya ada di pihak dia",accusing
"Reno terlalu fokus membela satu orang, bisa jadi mereka satu kubu sama Hitman",accusing
"kalau bukan lu yang nyandera, kenapa dari tadi lu paling panik waktu bahas korban?",accusing
"gw nggak yakin sama Vina, responsnya berubah setelah fase malam",accusing
"si Joko baru aktif saat voting dimulai, kemungkinan dia lagi cari target aman",accusing
"lu terus menekan pemain yang nggak bisa membalas karena Gag Order, itu kelihatan banget kayak taktik Hitman",accusing
"menurut pengamatan chat, Dena lebih banyak mengatur arah diskusi daripada mencari fakta",accusing
"fix, Bagas mencurigakan; setiap tuduhan ke dia selalu dibalas dengan serangan balik",accusing
"yang paling diuntungkan dari gagalnya diskusi tadi itu si Kiki, gw tuduh dia Hitman",accusing
aku rasa Surya sengaja menyebarkan info setengah matang supaya kita salah voting,accusing
"lu bilang netral, tapi semua komentar lu selalu membela pemain yang sama",accusing
"si Maya kelihatan terlalu siap dengan alibi, padahal belum ada yang nuduh dia",accusing
"Gag Order ke Wawan muncul tepat setelah dia menyebut nama lu, jadi dugaan gw jelas ke lu",accusing
"kalau lihat urutan chatnya, Niko yang paling mungkin mengatur fitnah ini",accusing
gw curiga sama Lala karena dia terus menghindari pertanyaan soal aksi malam,accusing
"pemain yang paling keras menuduh tanpa bukti biasanya sedang menutupi perannya sendiri, dan itu lu",accusing
"si Faris sengaja menunggu semua orang bicara sebelum ikut vote, biar aman dari sorotan",accusing
"berdasarkan kejadian pagi ini, aku menilai Tono adalah kandidat Hitman paling kuat",accusing
"Mayoritas nuduh B tapi pola diamnya A lebih mencurigakan, jangan-jangan A Hitman",accusing
"Kok C langsung paling vokal sejak awal, biasanya yang terlalu ngatur begini justru Hitman",accusing
"D kena Gag Order pas mulai nunjuk E, menurutku D sengaja membungkam dia sebagai Hitman",accusing
"Gag Order tadi terlalu pas buat mengalihkan perhatian, si F kayaknya Hitman",accusing
"F ngotot banget minta kita vote G tanpa bukti jelas, gw malah curiga F",accusing
"Kalau G benar Civilian, kenapa dia terus menghindari pertanyaan soal Hostage semalam",accusing
"Semua orang ikut tuduhan ke H, tapi gw justru curiga H karena dia yang pertama memancing keributan",accusing
"I cuma mengulang opini mayoritas tanpa analisis, sus banget kalau bukan Hitman",accusing
"J menghilang saat diskusi panas lalu muncul buat ikut vote, pola macam itu bikin dia tersangka utama",accusing
"K baru aktif setelah arah voting jelas, fix dia sedang menunggu momen aman sebagai Hitman",accusing
"L terlalu cepat percaya klaim Stalker, bisa jadi dia Hitman yang numpang informasi orang lain",accusing
"M nuduh N tanpa alasan lalu langsung minta vote, M kelihatan sedang mengatur Tribunal",accusing
"N kena Gag Order setelah menekan M, jadi aku lebih percaya M adalah Hitman",accusing
"O terus mendorong kita eksekusi P tetapi tidak pernah menjelaskan alasannya, O patut dicurigai",accusing
"P bilang semua orang sus padahal dia sendiri paling defensif, menurutku P Hitman",accusing
"Q memanfaatkan kekacauan setelah korban Hostage diumumkan, gaya mainnya terlalu oportunis buat Civilian",accusing
"R selalu menghindari pertanyaan soal target malam, dia mungkin Hitman yang takut salah bicara",accusing
"S langsung menuduh T hanya karena T diam, itu terasa seperti fitnah dari Hitman",accusing
"T berubah pendapat tiap kali mayoritas bergeser, aku curiga dia sedang mencari posisi aman",accusing
"U mengklaim punya info tapi sengaja tidak menyebut sumbernya, jangan-jangan dia Hitman",accusing
"V terlalu dominan di chat dan memotong semua argumen, bisa saja itu cara Hitman mengontrol diskusi",accusing
"W pura-pura netral tetapi selalu mengarahkan vote ke X, buatku W lebih mencurigakan",accusing
"X menuduh tiga orang sekaligus tanpa bukti, kayaknya dia sedang menebar kabut sebagai Hitman",accusing
"Y terus bilang ikut mayoritas, padahal belum pernah kasih observasi sendiri; sus banget, Y",accusing
"Z seolah sudah tahu siapa yang bakal kena Hostage, dari mana informasinya kalau bukan Hitman",accusing
"Si A paling diuntungkan waktu B kena Gag Order, jadi jangan buru-buru percaya A itu Civilian",accusing
"B terlalu cepat membela C setelah C dituduh, mungkin mereka satu kubu dan C adalah Hitman",accusing
"C mengubah topik setiap kali dibahas soal aksi malam, aku rasa dia sedang menyembunyikan peran Hitman",accusing
"D bilang tidak percaya siapa pun tapi diam-diam mengarahkan vote ke E, menurutku D dalangnya",accusing
"E terus menekan pemain yang kritis lalu memakai kerumunan sebagai tameng, fix E mencurigakan sebagai Hitman",accusing
"dari tadi si Raka paling sering mancing keributan, feeling gw dia Hitman",accusing
"Nisa langsung kena Gag Order pas mau bongkar teori, sus banget kalau bukan ulah Hitman",accusing
"gw curiga sama Bima, jawabannya muter terus kayak lagi nutupin role",accusing
"si Dito tiba-tiba membungkam Lala, fix dia punya akses Gag Order",accusing
"menurutku Arga terlalu cepat nuduh orang lain, kemungkinan besar dia Hitman yang panik",accusing
"vibes Tia dari awal sudah mencurigakan, dia cuma ikut arus biar aman",accusing
"kalau bukan Reno yang Hitman, kenapa dia langsung defensif waktu nama dia disebut",accusing
gw rasa Sari sengaja bikin chat kacau supaya kita salah vote,accusing
"si Fajar diem sepanjang diskusi, terus muncul pas voting, ini pola Hitman banget",accusing
"Gag Order ke pemain paling vokal itu jelas bukan kebetulan, Dimas patut dicurigai",accusing
aku menuduh Kiki karena teorinya berubah total setelah ada korban malam,accusing
"lu perhatiin nggak, Yuda selalu menghindari pertanyaan soal target malam",accusing
"fix Vina Hitman, dia paling diuntungkan waktu Nando dibungkam",accusing
"tebakan liar gw, Hitman ada di antara yang buru-buru ikut vote ke Eko",accusing
"Rian terlalu tenang setelah serangan malam, jangan-jangan dia tahu targetnya",accusing
"si Maya kelihatan seperti sedang mengarahkan kita ke kambing hitam, kemungkinan dia Hitman",accusing
"kalau Beni benar Civilian, harusnya dia nggak secerdik itu membaca situasi",accusing
"gw nggak punya bukti kuat, tapi gerak-gerik Caca paling mencurigakan sejauh ini",accusing
"Doni tadi sengaja memotong pembicaraan Sela, bisa jadi dia pakai Gag Order buat nutup info",accusing
"menurut saya, pola voting Gilang terlalu rapi untuk warga biasa",accusing
"si Putri baru aktif setelah satu orang kena Gag Order, timing-nya mencurigakan banget",accusing
"jangan terpancing teori Bayu, justru dia mungkin Hitman yang sedang bluffing",accusing
"gw pasang dugaan ke Intan, semua tuduhannya terasa seperti sudah disiapkan",accusing
"kalau Tono bukan Hitman, kenapa dia terus membela pemain yang paling mencurigakan",accusing
"Siska kelihatan tahu terlalu banyak soal kejadian malam, gw rasa dia dalangnya",accusing
"Rafi menghindari vote yang jelas dan malah bikin isu baru, sus behavior banget",accusing
"teori gw, Hitman sengaja memilih Wawan untuk diserang lalu menuduh orang lain",accusing
"Naya paling ngotot mengontrol arah diskusi, biasanya yang begini sedang menyembunyikan role",accusing
aku curiga pada Aldi karena dia langsung menuduh setelah chat seorang pemain dibungkam,accusing
"si Luthfi dari tadi cuma ikut suara mayoritas, menurut gw dia Hitman yang main aman",accusing
"Dari tadi lu ngeles terus, fix lu Hitman",accusing
Siapa yang kena Gag Order tadi? Menurut gw Raka pelakunya karena dia paling diuntungkan,accusing
"Begitu Nia kena Gag Order, Ardi langsung mengarahkan vote ke dia. Sus banget",accusing
"Gw percaya Dito dulu, tapi Arman dari awal cuma ikut arus. Dia Hitman",accusing
"Jangan pecah suara, kita fokus ke Sari. Alasannya berubah-ubah sejak korban disandera",accusing
Lu aktif banget nuduh orang lain tapi nggak pernah kasih analisis. Kelihatan banget Hitmannya,accusing
"Setelah Gag Order muncul, Bima langsung mengarahkan vote ke korban. Dia tersangka utama gw",accusing
Aku mencatat Tono satu-satunya yang membela pemain yang kemudian disandera. Kemungkinan besar dia Hitman,accusing
"Mereka kompak menekan Reni tanpa alasan jelas, tapi Fajar yang paling agresif. Gw curiga dia Hitman",accusing
Vina selalu memaksa kita mengunci satu nama dengan bukti minim. Ini pola Hitman,accusing
"Gw dan kamu pegang satu suara dulu, targetnya Jaka. Dia terus menghindari pertanyaan soal sandera",accusing
"Kalau kita mau aman, vote Lala. Dia mengubah pendapat tepat setelah Gag Order",accusing
"Aku tidak yakin pada Reno. Dia tahu detail malam yang seharusnya tidak dia ketahui, Hitman banget",accusing
"Deni bilang tidak melihat apa-apa, tapi langsung tahu siapa yang dicurigai. Dia pasti Hitman",accusing
Gaya chat Miko terlalu mengatur dan memecah kita. Menurutku dia Hitman,accusing
Orang yang paling diuntungkan dari diamnya Seno ya Galih. Aku tuduh Galih Hitman,accusing
"Dari pola voting, Yuda konsisten melindungi pemain mencurigakan. Kita arahkan vote ke dia",accusing
"Lu baru muncul setelah diskusi panas lalu ikut vote mayoritas. Ini bau Hitman, bro",accusing
Respons Kiki saat ditanya soal korban terlalu cepat dan seperti sudah disiapkan. Dia Hitman,accusing
Jangan percaya Damar yang terus minta kita ganti target tanpa alasan. Fix dia pengendali Hitman,accusing
Gag Order ke aku muncul tepat setelah nuduh Wawan. Buatku Wawan pelakunya,accusing
Rina menghilang saat semua butuh penjelasan lalu muncul buat nuduh orang lain. Sus banget sebagai Hitman,accusing
"Gw Stalker dan semalam Peek Bagas. Identitasnya Hitman, ikut vote dia",accusing
"Gw punya info dari Peek, Nando itu Hitman. Kalau percaya, kita satukan suara",accusing
"Dia selalu membela diri sebelum ada yang menuduh, seperti sudah hafal skenarionya. Hendra Hitman",accusing
Oki terus mengalihkan bahasan dari korban. Menurut gw dia sengaja menutupi jejak sebagai Hitman,accusing
Beni menuduh dua orang sekaligus lalu menarik semua omongannya. Dia sedang mengacaukan voting sebagai Hitman,accusing
"Caca paling cepat mengarahkan vote ke warga. Jangan ikuti dia, Caca Hitman",accusing
Pola diam lalu muncul saat voting itu mencurigakan banget. Aku curiga berat sama Eko sebagai Hitman,accusing
"Kalau aliansi kita mau bertahan, keluarkan Fani sekarang. Sejak awal dia memelintir chat dan memanfaatkan Gag Order",accusing
"dari awal gw udah curiga sama Raka, cara dia ngeles fix banget gaya Hitman",accusing
