"teks_chat","label_intent"
"eh pagi ini ada yg ngerasa tombol votenya tiba-tiba ilang ga?","probing"
"klo beneran ada yg kena hostage, kira-kira  kayak gimana nih yg bisa kita intip?","probing"
"lu kok tiba-tiba nuduh dia yg pake gag order dah?","probing"
"menurut lu pada sapa yg paling ketar-ketir sama infonya stalker?","probing"
"klo lu bukan hitman, ngapain aktif bgt nanyain siapa target yg di-guard?","probing"
"lu pegang bukti chat ga yg bikin lu seyakin itu klo dia boong soal rolenya?","probing"
"sapa tuh yg kemaren ngakunya warga biasa tapi skrg tiba-tiba bawa info malam?","probing"
"pada inget ga urutan orang yg mendadak diam hbs malam selesai?","probing"
"kok lu gampang bgt percaya hasil peek dia tanpa tau faktanya sih?","probing"
"klo dua-duanya ngaku spy, coba cek deh omongan siapa yg paling sesuai pas jelasin spy dari malam malam sebelumnya?","probing"
"semalem lu pake skill mu ga atau masih lagi cooldown?","probing"
"menurut lu sapa yg paling dapet untung milih korban hostage itu?","probing"
"klo lu jadi hitman, kira-kira alesannya apa dah milih nge-hostage dia?","probing"
"klo misal target guard lu beneran selamat, emangnya itu cukup buat ngebuktiin lu spy ga sih?","probing"
"lu dari tadi knp ngeles mulu pas ditanya soal target semalem dah?","probing"
"ini sapa yg belum ngasih alasan kenapa mendadak ganti orang votenya?","probing"
"ada yg udh sempet peek orang yg sekarang ngaku-ngaku spy ini kaga?","probing"
"bukannya klo cuma kena gag order tuh orangnya masih bisa ngevote ya?","probing"
"tadi siapa dah yg kelihatannya nge-vote tapi di chat malah diam total?","probing"
"jangan-jangan dia emang sengaja pura-pura afk biar dikira kena hostage ga sih?","probing"
"kok lu klarifikasi padahal kaga ada yg nuduh lu?","probing"
"lu bisa taunya dia civilian darimana dah?","probing"
"yg hobinya nyebut orang aman aman tanpa nge peek siapa aja hayo?","probing"
"eh terakhir kali korban yg diam itu ngirim chat jam berapa dah?","probing"
"klo semalem lu nge-guard dia, kenapa sekarang lu tetep nyurigain dia hitmannya?","probing"
"ada yg paham ga kenapa udh dua ronde orang yg sus selalu lolos dari vote?","probing"
"sapa nih yg keliatannya manfaatin silent terror biar bikin kita salah milih?","probing"
"misal vote kita kali ini ga ada hasil, yg paling untung sapa dah?","probing"
"lu beneran mo kasih semua info role sekarang? ga bahaya ta?","probing"
"coba perhatiin, sapa yg omongannya dari tadi pagi sampe abis malem paling aneh?","probing"
"vote derrick aja dulu, dari tadi chatnya paling ga jelas.","persuading"
"jgn buang vote ke tata weh, ngaku spynya dia masih make sense sama mekanik guard.","persuading"
"fokus ke sebastian aja, dia paling enak tuh pas orang yg nyurigain dia tiba-tiba diam.","persuading"
"hold dulu vote si nixon, mending kita tunggu hasil peek dari stalker.","persuading"
"biar aman gausah pada spil target guard dlu napa, ntar hitmannya makin gampang baca.","persuading"
"mending kita ikutin info stalker sih, langsung aja gantung orang yg udh dia tandain hitman.","persuading"
"jangan asal ngira yg diem itu afk ya, curigain aja dlu dia kena hostage.","persuading"
"udh kita sepakat vote satu orang aja biar suara ga pecah dan  biar hitmannya ga lolos.","persuading"
"jangan gampang kepancing buat nuduh sembarangan, cek dulu tuh sapa yg ngubah cerita abis malam.","persuading"
"vote gue sih ke nico, mending lu pada percaya dah soalnya dia udh dua kali ganti ngaku role.","persuading"
"biarin aja spy-nya nyembunyiin target guard bro, biar hitman kaga gampang baca .","persuading"
"jangan vote tammy sekarang woy,  peek nya tadi udh jelas nunjukin dia itu warga.","persuading"
"kita kudu curigain orang yg maksa nanya target guard sih, itu mah info mateng buat si hitman.","persuading"
"fokus aja cari sapa yg pny alasan kuat buat bikin janice dia, jgn cuma liatin yg berisik doang.","persuading"
"klo ada dua orang ngaku spy, langsung aja sus-in yg ngaku guard target yg sama dua kali, aturannya ga gitu woy.","persuading"
"jangan telan mentah-mentah yang ngaku role dah, curiga aku sama gerak-gerik dia di dua ronde kemaren.","persuading"
"kita vote steve weh, dia doang tuh yg tiba-tiba dapet info malam pdhl ngakunya civilian.","persuading"
"gausah spil hasil peek yg rolenya ga gitu penting dulu dah, nanti hotman tau pula siapa yang jadi guard.","persuading"
"jangan pecah pecah vote kita jadi tiga gitu, sepakat aja lah vote satu tersangka yg paling kuat.","persuading"
"kasih halim waktu buat jelasin dulu mau guard siapa dlu weh sebelum tribunal nya abis.","persuading"
"menurut gue jgn vote orang yg abis kena gag order sih, kasian bgt dia blm sempet klarifikasi.","persuading"
"klo bener nixon di-hostage, kita udh ilang satu suara loh, warga harus lebih kompak ngevotenya.","persuading"
"arain votenya ke orang yg dari tadi asik manfaatin player diam buat nyebar tuduhan ngawur.","persuading"
"jangan pake spil tebakan lu sapa stalkernya woy, ntar malah jadi sasarannya hitman ntar malem.","persuading"
"kita prioritasin ngelindungin orang yg bawa info penting dah, jangan ngelindungin yg vokal doang.","persuading"
"udh vote frandy aja, alesan dia soal cooldown peeknya ga nyambung sama history pakenya kemaren.","persuading"
"jangan asal vite kimberly cuma gara-gara dia afk ya, kali aja dia emang korban silent terror.","persuading"
"kita harus pahamin bedanya gag order sama hostage dulu sebelum nentuin siapa yg boong.","persuading"
"ikutin gue vote sebastian, keliatan bgt dia selalu ngalihin obrolan pas ditanya soal skill tadi malam.","persuading"
"jgn kasih tau sapa yg bakal di-guard ntar malem.","persuading"
"klo dapet hasil peek udh fix hitman, langsung jadiin target utama tribunal aja kaga usah ragu.","persuading"
"jgn ngevote krn kesel doang weh, perhatiin jg masuk akal ga.","persuading"
"biarin dulu dah orang yg ngaku stalker hidup, tar kita uji lagi ngakunya ronde depan.","persuading"
"vote jessica aja dlu nih, dia yg ngotot nuduh pemain yg diem tuh aslinya cuma afk doang.","persuading"
"jangan kemakan kata kata derrick, tuduhan ke dia masih blm nyambung sama kejadian malam.","persuading"
"kita kudu sus-in orang yg dari tadi maksa stalker buka semua isi peek-nya sih.","persuading"
"jgn sampe hitman berhasil mecah vote kita pake nuduh random dah, fokus ke yang mencurigakan dulu aja.","persuading"
"menurutku si halim gausah di-vote dlu, soalnya dari kemarin pengakuannya soal guard masih aman.","persuading"
"coba cek n ricek dlu cerita masing-masing sebelum fiks vote dah, jangan cuma ikut mayoritas aja brok.","persuading"
"vote nuel langsung, dia baru kepepet ngaku spy pas alibi pertamanya udh mentok.","persuading"
"gausah repot-repot nanya role yg kaga butuh bgt dah; makin buta si hitman makin bagus buat kita bingung nanti dia.","persuading"
"fokus weh, klo ada yg hak votingnya sampe ilang itu petunjuk yg lebih real daripada cuma sekedar diam doang.","persuading"
"cecer pertanyaan ke valdric aja dulu, dia dari tadi ngumpet ga jelasin apa-apa soal aksi malemnya.","persuading"
"jgn asal vote tammy dah, info peek dia masih guna banget buat kita ntar ronde depan.","persuading"
"klo ngaku spy kimberly emang valid, mending gausah disuruh nyebut sapa target yg mau dia jagain selanjutnya.","persuading"
"gass vote halim dah, alesannya doi kaga ikutan tribunal aja gonta-ganti mulu dari tadi.","persuading"
"coba telaah sapa yg lagi dibungkam deh, disitu kita bisa liat sapa sebenernya yg lagi ngerasa kegencet argumennya.","persuading"
"jgn mikir orang bawel itu pasti warga ya, hitman mah jago pura-pura sibuk ngechat biar keliatan nolong.","persuading"
"udh lah sepakat aja kita tembak ke satu sus yg omongannya paling aneh, jgn ada yg mecah vote lagi.","persuading"
"tahan dlu eksekusi tammy ronde ini dah, soalnya info yg ngarah ke dia masih kaga sinkron sama sekali.","persuading"
"menurut gue sih target yg paling pas cuma si nuel, dari tiga ngaku dia tuh ga ada nyambung-nyambungnya.","persuading"
"jangan gampang kena tipu sama orang yg nyebut hostage semalem gagal padahal ga ada buktinya woy.","persuading"
"kita wajib ngelindungin sumber intel nih, jangan maksa stalker ngebongkar jati dirinya secepet ini dah.","persuading"
"vote aja langsung orang yg ngakunya guard target yg sama sampe dua malem berturut-turut; aturannya spy ga kek gitu cuy.","persuading"
"jangan jadiin sasaran empuk lu orang-orang yg afk , si hitman udh pasti manfaatin  gituan.","persuading"
"kita tes dulu deh orang yg kaga bisa ngetik ini masih bisa ngevote apa kagak sebelum nyimpulin dia di-hostage.","persuading"
"klo dia aja masih bisa ngevote, ywdh gausah asal nuding klo dia abis di-hostage woy.","persuading"
"perhatiin  orang yg ngaku role ngawur dah, gausah ngurusin sapa yg ngetik paling banyak mulu.","persuading"
"jgn kasih kesempatan buat ngalihin topik bahasan dah; kumpulin dulu hal hal yang mencurigakan dari kejadian semalem tadi.","persuading"
"vote valdric fix, dia doang tuh yg aneh bgt tau terlalu byk urusan target guard tanpa ngasih kejelasan apapun.","persuading"
"mending kita keep aja satu sus cadangan, tapi semua tetap nge-vote ke kandidat utama biar kelar.","persuading"
"jangan main percata tuduhan yg baru dari tadi beda beda terus tanpa ngasih bukti real dah.","persuading"
"kasih waktu dlu napa buat orang yg abis kena gag order ini buat ceritain versinya dia.","persuading"
"vote si nico langsung ntar klo dia emang tetap ga bisa ngasih tau kapan dia makenya skill peek tuh.","persuading"
"jangan malah ngorbanin warga biasa cuma garagara dia pasif weh, cari tuh orang yang lebih sus.","persuading"
"menurut gue sih kita mending mantau info-info yg emang udh dipastiin benernya aja","persuading"
"astaga jangan ngebuka plan buat strategi guard kita, si hitman bakalan nyusun strategi lagi tar ","persuading"
"vote aja si janice, dia tiap ngebelain seseorg pas banget sebelum targetnya ilang suaranya.","persuading"
"jgn sampe gegara panik ginian malah bikin kita asal ngevote orang.","persuading"
"kita kudu gunain tribunal semaksimalnya weh buat nekan abis-abisan orang yg omongannya saling berlawanan sebelum voting ditutup.","persuading"
"klo emg stalker udh megang hasil penting buka seperlunya aja udh cukup biar kita pada bisa sepemikiran vote nya.","persuading"
"jgn asal hajar steve dlu woy; dia kan masih bawa info yg belum kelar disampein gegara dibungkam tadi.","persuading"
"coba cek lagi dah sapa dari tadi yg suka nyeletuk bilang orang lain itu safe tanpa bawa bukti apapa, kan malah jadi nyurigain tuh.","persuading"
"vote jessica aja weh, dia ngaku ngaku civilian mah dari tadi ga nyambung sama omongan tiap malem yg diceritain dia sendiri tadi.","persuading"
"jgn gampang kejebak orang yg tiba-tiba ngaku korban gag order dah; cek dulu aja dari pergerakannya dia konsisten kaga .","persuading"
"pastiin dul jangan tebak tebakan weh pastiin aman dulu klo ga rugi vote kita.","persuading"
"gantungin langsung orang yg hobi banget mecah konsen suara ke sus yang baru pdhl tribunal mo slese.","persuading"
"jangan biarin hitman nyabet win dari pecahnya voting kita dah, all-in in satu suara ke dia lah skrg.","persuading"
"keep dulu dah tu pemain yg ngakunya konsisten dan kita curigaion orang yg gonta ganti role mulu.","persuading"
"menurut gue mending vote si janice aja dia paling mencurigakan disini, diam diam tidak bersuara ","persuading"
gw tau hitmannya siapa,claiming
ga ikutan gw cuma orang biasa,claiming
pasti budi hitmannya, accusing
jangan tunjuk gw kalo masi ragu lah, ini kan tinggal dikit kita menang, defending
yak pasti si bimo yang culik lagi, accusing
karna gw stalker, gw 100% mau tuduh bri, accusing
HAHAHAHA LUCU BANGET INI,neutral
dahlah ketimbang gw, mending si mary yg mencurigakan itu, deflecting
gw gatau apa-apa serius sampe skarang gw belum curiga even ke siapa-siapa, defending
eh kok gw lagi yg dituduh, lu nuduh gw terus deh sel, gais pasti sel yang hitman, deflecting
eh masa gw sih hitmannya, orang jelas-jelas dia, deflecting
aduh habis kedisconnect gw, ngelag bgt ini wifi,neutral
tau ga kalian, dia buat kalian nuduh gw karena dia hitmannya, gw ada buktinya nih, deflecting
selamat kalian nuduh orang yang salah, tuduh si bro aja ya nextnya, deflecting
pasti banget mah ini si andy hitmannya, accusing
loh salah klo kalian bilang gw hitmannya, soalnya hitmannya si kim, deflecting
dilan aman banget haha udah gw terawang,claiming
kalo gw hitman lu target pertama si bro,claiming
kalo gw sih spy, jafi bukan gw woi, tapi si nadia, deflecting
jangan gw plis, tinggal 1 round lagi, jangan sembarangan, defending
kenapa gw yang kalian tuduh, bukan si rob, deflecting
eh tapi semalem aja gw kena gag order, mana mungkin gw hitman, defending
kalo kena culik masih bisa chat ga sih?,neutral
temen gw habis ini mau join dong,neutral
kamu yang culik ya?, accusing
game ini seru juga ternyata,neutral
oke gw trima de tuduhan kalian, tapi si tata harus ada alasan kenapa tuduh gw, defending
hahaha asik juga nih game,neutral
gg guys hahaha,neutral
setelah lu ngomong si andy diem, pasti lu yang nyulik, accusing
bentar gw ambil minum dulu,neutral
gw tau lu hitmannya di, accusing
udah dengerin gw, kan gw bisa nerawang,claiming
gw pasti banget bakal nunjuk si jess sih, accusing
jujur gw gaptek ga ngerti,neutral
kalo bukan gw, langsung tuduh si jesslyn ya, deflecting
gw diem kena tuduh, rame kena tuduh, defending
wah gila sih ini tegang banget,neutral
pasti banget gw si lia hitman, accusing
jangan pilih gw plis, gw masih mau main, pilih abi aja yang sus, deflecting
ini gw harus apa sih ga ngerti,neutral
kok bisa lu bilang gw hitman kenapa?, defending
oh jadi gitu sekarang kalian? nuduh-nuduh gitu yak mainnya, defending
daripada kalian cape-cape nuduh gw, coba liat si adi, deflecting
kenapa ya kok tiba-tiba gw jadi sasaran tuduhan, defending
ini vote pencet apa ya?,neutral
nih sebagai stalker gw 1000% yakin si beryl, accusing
gamungkin banget sih gw yang sebaik hati ini jadi hitman, gw bantu kalian semalem, defending
eh apani kok tiba-tiba gw?, defending
lu ya nel hitmannya, accusing
liat siapa yang paling aktif, si nia tuh, bukan gw, deflecting
jangan vote gw, gw beneran spy!,claiming
bentar ya, sambil makan,neutral
gw diem kena gag order, malah dituduh, defending
ini kok sepi banget ya,neutral
gw tau hitmannya, tapi yang pasti bukan gw, defending
stop tunjuk gw deh wkwkwk, defending
hei jangan sembarangan tunjuk gw ya karena gw banyak ngomong, defending
mana ada gw hitman, gw semalem aja diculik kevin, deflecting
seinget dan seyakin gw, gw akan tunjuk lu, sep, accusing
jangan-jangan lu nuduh gw, karena lu yang hitman yaa, defending
tadinya gamau bilang supaya hitmannya gatau, tapi percaya gue spy,claiming
ga seru bgt ga punya skill,claiming
ehhh yakin gw, pasti si bobby, accusing
daripada gw, gw tau banget si lia yang hitman, deflecting
stop yah tuduh gw, role gw spesial soalnya, bahaya kalo gw yang mati duluan, defending
orang gw udah buka dari awal gw civilian,claiming
jangan asal nuduh gw lagi di round ini kek round sebelumnya, defending
eh gw innocent, defending
gw sih diem karena belum pasti aja siapa hitmannya, bukan karena mau nyulik lol, defending
percayalah gw cuma civilian biasa yang pengen menang,claiming
kepikiran nyulik aja kaga gw, defending
tapi menurutku sih si ami mencurigakan banget ya dari cara chatnya, accusing
hey jangan main tuduh-tuduh ya, nono, defending
gw nyimak aja,neutral
gw aman kok bukan hitmannya,claiming
dah yakin si david nih hitman, accusing
salken ya,neutral
ini sih gw awalnya nebak doang, tapi sekarang yakin pelakunya si nessa, accusing
dengerin gw, si redy aman,claiming
wah main nuduh skarang kamu, padahal aku innocent., defending
gw udah diculik, dituduh pula, defending
engga mungkin sih kalo gw, karena gw tau lu kan nis hitman, deflecting
ggez,neutral
gw bukan impostorr,claiming
ih kok gw? robert lah, deflecting
kan gw cuma warga yang ga punya skill selain voting,claiming
gw stalker, percaya deh si tono itu hitman,claiming
gamungkin ngga pasti si sophie kan hitmannya, dia aktif banget, accusing
pasti lu kan bro hitmannya, accusing
kalo sebelumnya ga yakin, tapi sekarang yakin kalo si dimas cuy, accusing
HAHAHAHAHAHA,neutral
stop nuduh gw, start tuduh diri lu sendiri aja kocak, deflecting
gila seru bgt,neutral
gw semalem keknya malah diculik sama benny deh, deflecting
kayanya bukan dimas deh, tadi dia nerawang gw orang baik juga,claiming
gw ga brani nuduh sih, belum ada bukti,neutral
gw udah open role dari awal, masa masih curiga,claiming
kan gw paling cinta damai di sini,claiming
gw gamau ngasal, tapi pasti lu deh ben hitmannya, accusing
gw ini stalker bro, si budi aman,claiming
gw jadi salah itu kenapa yak padahal gaada apa-apa yang bikin gw kek hitman, defending
pasti lu ya hitmannya, accusing
jangan tunjuk gw, karena hitmannya si sharon, deflecting
jangan tunjuk gw plis, gw udah sering diculik, defending
padahal aku diem karena kena gag order, bukan karena canggung, defending
gw diem karena koneksi gw ngelag, klo budi sih gatau ya kenapa diem, deflecting
gw yakin si kalo blair yang hitman, accusing
kocak bgt woi hahaha,neutral
ggwp,neutral
jangan tunjuk gw pls, gw baru pertama kali main nih, defending
eh pasti si dinda sih hitmannya kalo di[ikir-pikir, accusing
hahh lucu bgt wkwkwk,neutral
invite ulang dong,neutral
gw orang baik, suer deh,claiming
lu kan hitman luk?, accusing
baru muncul langsung kena tuduh, defending
gw ini spy woi, semalem gw lindungin rani,claiming
gw skip dulu,neutral
next game gw kasi paham,neutral
dahlah gw pasrah aja ditucduh jadi hitman, defending
kalo gw bukan hitman, pilih jes ya yang nuduh-nuduh gw, deflecting
gw yakin deh 100% lu hitmannya, accusing
ngapain gw sabotase, kan gw orang baik,claiming
hei gw spy ya, jadi jangan tuduh gw lagi, stop, defending
gw gerak dikit salah, sementala si arin sus banget dibiarin, deflecting
good game,neutral
ajarin dong ga ngerti gw,neutral
eh kok lu nunjuk gw terus sih ryn, nih liat gais dia suka nuduh, dia hitman pasti, deflecting
percaya sm gw, gw orang baik!,claiming
sumpah gw aman, gw ga punya niat jahat,claiming
keknya bimo hitman deh, accusing
